question,question_id,question_type,answer,focus,id,source,url,cui,semanticType,semanticGroup
What are the symptoms of Fibroadenoma - breast ?,0001586-3,symptoms,"Fibroadenomas are usually single lumps. Some women have several lumps that may affect both breasts. The lumps may be any of the following: Easily moveable under the skin, Firm, Painless, Rubbery ,  The lumps have smooth, well-defined borders. They may grow in size, especially during pregnancy. Fibroadenomas often get smaller after menopause (if a woman is not taking hormone therapy).",Fibroadenoma - breast,0001586,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007216.htm,C0178421,T191,Disorders
How to diagnose Fibroadenoma - breast ?,0001586-4,exams and tests,"After a physical exam, one or both of the following tests are usually done: Breast ultrasound ,  Mammogram ,  A biopsy may be done to get a definite diagnosis. Different types of biopsies include: Excisional (removal of the lump by a surgeon),  Stereotactic  (needle biopsy using a machine like a mammogram),  Ultrasound-guided  (needle biopsy using ultrasound) ,  Women in their teens or early 20s may not need a biopsy if the lump goes away on its own or if the lump does not change over a long period.",Fibroadenoma - breast,0001586,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007216.htm,C0178421,T191,Disorders
What are the treatments for Fibroadenoma - breast ?,0001586-5,treatment,"If a needle biopsy shows that the lump is a fibroadenoma, the lump may be left in place or removed. You and your health care provider can discuss whether or not to  remove the lump . Reasons to have it removed include: Results of needle biopsy are not clear, Pain or other symptom, Concern about cancer, The lump gets larger over time,  If the lump is not removed, your provider will watch to see if it changes or grows. This may be done using: Mammogram, Physical examination, Ultrasound ,  Sometimes, the lump is destroyed without removing it: Cryoablation destroys the lump by freezing it. A probe is inserted through the skin, and ultrasound helps the provider guide it to the lump. Gas is used to freeze and destroy the lump., Radiofrequency ablation destroys the lump using high-frequency energy. The provider uses ultrasound to help focus the energy beam on the lump. These waves heat the lump and destroy it without affecting nearby tissues. , ",Fibroadenoma - breast,0001586,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007216.htm,C0178421,T191,Disorders
What is the outlook for Fibroadenoma - breast ?,0001586-6,outlook,"If the lump is left in place and watched carefully, it may need to be removed at a later time if it changes or grows. In very rare cases, the lump is cancer and will need further treatment.",Fibroadenoma - breast,0001586,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007216.htm,C0178421,T191,Disorders
Do I need to see a doctor for Fibroadenoma - breast ?,0001586-7,when to contact a medical professional,"Contact your provider if you notice: Any new breast lumps, A breast lump that your provider has checked before that grows or changes, Bruising on your breast for no reason, An area of redness of the skin of the breast, Breast skin that looks like an orange peel with thickening of the skin or enlargement of the pores, Dimpling or pulling in of the breast skin, New inversion of the nipple (nipple going inward instead of outward),  Nipple discharge  that is clear (like water) or bloody, ",Fibroadenoma - breast,0001586,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/007216.htm,C0178421,T191,Disorders
What is (are) Fibrocystic breast disease ?,0001587-1,information,"Fibrocystic breasts are painful, lumpy breasts. Formerly called fibrocystic breast disease, this common condition is, in fact, not a disease. Many women experience these normal breast changes, usually around their period. ",Fibrocystic breast disease,0001587,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000912.htm,C0016034,T047,Disorders
What causes Fibrocystic breast disease ?,0001587-2,causes,"Fibrocystic breast changesoccur when thickening of breast tissue (fibrosis) and fluid-filled cystsdevelop in one or both breasts. It is thought that hormones made in the ovariesduring menstruation can trigger these breast changes. This may make yourbreasts feel swollen, lumpy, or painful before or during your period eachmonth. More than half of womenhave this condition at some time during their life. It is most common betweenthe ages of 30 and 50. It is rare in women after menopause unless they aretaking estrogen. Fibrocystic breast changes do not change your risk for breastcancer.",Fibrocystic breast disease,0001587,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000912.htm,C0016034,T047,Disorders
What are the symptoms of Fibrocystic breast disease ?,0001587-3,symptoms,"Symptoms are more often worse right before your menstrual period. They tend to get better after your period starts. If you have heavy, irregular periods, your symptoms may be worse. If you take birth control pills, you may have fewer symptoms. In most cases, symptoms get better after menopause. Symptoms may include:  Pain or discomfort in both breasts that may come and go with your period, but may last through the whole month, Breasts that feel full, swollen, or heavy, Pain or discomfort under the arms, Breast lumps that change in size with the menstrual period,  You may have a lump in the same area of the breast that becomes larger before each period and returns to its original size afterward. This type of lump moves when it is pushed with your fingers. It does not feel stuck or fixed to the tissue around it. This type of lump is common with fibrocystic breasts.",Fibrocystic breast disease,0001587,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000912.htm,C0016034,T047,Disorders
How to diagnose Fibrocystic breast disease ?,0001587-4,exams and tests,"Your health care provider will examine you. This will include a breast exam. Tell your provider if you have noticed any breast changes. If you are over 40, ask your provider how often you should have a  mammogram  to screen for breast cancer. For women under 35, a  breast ultrasound  may be used to look more closely at breast tissue. You may need further tests if a lump was found during a breast exam or your imaging result was abnormal. If the lump appears to be a cyst, your provider may aspirate the lump with a needle, which confirms the lump was a cyst and sometimes may improve the symptoms. For other types of lumps, additional imaging may be done. If these exams are normal but your provider still has concerns about a lump, a  biopsy  may be performed.",Fibrocystic breast disease,0001587,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000912.htm,C0016034,T047,Disorders
What are the treatments for Fibrocystic breast disease ?,0001587-5,treatment,"Women who have no symptoms or only mild symptoms do not need treatment. Your provider may recommend the following self-care measures: Take over-the-counter medicine, such as acetaminophen or ibuprofen for pain, Apply heat or ice on the breast, Wear a well-fitting supportive bra, such as a sports bra ,  Some women believe that eating less fat, caffeine, or chocolate helps with their symptoms. There is no clear evidence that these measures help. Vitamin E, thiamine, magnesium, and evening primrose oil are not harmful in most cases. Studies have not shown these to be helpful. Talk with your provider before taking any medicine or supplement. For more severe symptoms, your provider may prescribe hormones, such as  birth control pills  or other medicine. Take the medicine exactly as instructed. Be sure to let your provider know if you have side effects from the medicine. Surgery is never done to treat this condition. However, a lump that stays the same throughout your menstrual cycle is considered suspicious. In this case, your provider may recommend a core needle biopsy. In this test, a small amount of tissue is removed from the lump and examined under a microscope.",Fibrocystic breast disease,0001587,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000912.htm,C0016034,T047,Disorders
What is the outlook for Fibrocystic breast disease ?,0001587-6,outlook,"If your breast exams and mammograms are normal, you do not need to worry about your symptoms. Fibrocystic breast changes do not generally increase your risk for breast cancer. However, if you have a family history of breast cancer and fibrocystic changes, there is a small increase in the risk. Symptoms usually improve after menopause.",Fibrocystic breast disease,0001587,ADAM,https://www.nlm.nih.gov/medlineplus/ency/article/000912.htm,C0016034,T047,Disorders
